source_url,source_url_processed,URL,fact,bias
https://www.verywell.com,verywell.com,https://mediabiasfactcheck.com/verywell/,HIGH,center
http://newsheist.com/,newsheist.com,http://mediabiasfactcheck.com/news-heist/,MIXED,right-center
http://www.sungazette.com/,sungazette.com,https://mediabiasfactcheck.com/williamsport-sun-gazette/,HIGH,right-center
http://www.euractiv.com/,euractiv.com,http://mediabiasfactcheck.com/euractiv/,MIXED,left-center
http://crooksandliars.com/,crooksandliars.com,http://mediabiasfactcheck.com/crooks-and-liars/,MIXED,left
https://leadstories.com/,leadstories.com,https://mediabiasfactcheck.com/lead-stories/,HIGH,center
http://shareblue.com/,shareblue.com,http://mediabiasfactcheck.com/shareblue/,MIXED,left
https://deadspin.com/,deadspin.com,https://mediabiasfactcheck.com/deadspin/,HIGH,left
https://www.universitybusiness.com/,universitybusiness.com,http://mediabiasfactcheck.com/university-business/,HIGH,left-center
http://conservativepost.com/,conservativepost.com,http://mediabiasfactcheck.com/conservative-post/,LOW,extreme-right
https://clarionproject.org/,clarionproject.org,http://mediabiasfactcheck.com/clarion-project/,LOW,extreme-right
http://napavalleyregister.com,napavalleyregister.com,https://mediabiasfactcheck.com/napa-valley-register/,HIGH,center
https://www.heartland.org/,heartland.org,http://mediabiasfactcheck.com/heartland-institute/,MIXED,right
https://sojo.net/,sojo.net,http://mediabiasfactcheck.com/sojourners-soho/,HIGH,left-center
http://www.callthecops.net/,callthecops.net,http://mediabiasfactcheck.com/call-the-cops/,LOW,center
http://truthuncensored.net/,truthuncensored.net,https://mediabiasfactcheck.com/truth-uncensored/,LOW,extreme-right
http://www.popularmechanics.com/,popularmechanics.com,http://mediabiasfactcheck.com/popular-mechanics/,HIGH,center
http://www.capoliticalreview.com/,capoliticalreview.com,http://mediabiasfactcheck.com/california-political-review/,HIGH,right-center
http://www.truthdig.com/,truthdig.com,http://mediabiasfactcheck.com/truthdig/,HIGH,left
https://adobochronicles.com/,adobochronicles.com,http://mediabiasfactcheck.com/the-adobo-chronicles/,LOW,center
https://www.timeslive.co.za/,timeslive.co.za,https://mediabiasfactcheck.com/times-of-south-africa-times-live/,MIXED,right-center
http://thehayride.com/,thehayride.com,https://mediabiasfactcheck.com/the-hayride/,HIGH,right
https://toinformistoinfluence.com/,toinformistoinfluence.com,http://mediabiasfactcheck.com/to-inform-is-to-influence/,HIGH,left-center
https://herald-review.com,herald-review.com,https://mediabiasfactcheck.com/herald-review-illinois/,HIGH,center
http://www.glamour.com/,glamour.com,http://mediabiasfactcheck.com/glamour-magazine/,HIGH,left-center
https://www.insidehighered.com/,insidehighered.com,http://mediabiasfactcheck.com/inside-higher-ed/,HIGH,left-center
http://www.ozy.com/,ozy.com,http://mediabiasfactcheck.com/ozy-media/,HIGH,left-center
https://dailyworldupdate.us,dailyworldupdate.us,https://mediabiasfactcheck.com/daily-world-update/,LOW,center
https://tdn.com,tdn.com,https://mediabiasfactcheck.com/the-daily-news-longview/,HIGH,center
http://www.skyandtelescope.com/,skyandtelescope.com,http://mediabiasfactcheck.com/sky-and-telescope/,HIGH,center
http://frankmag.ca,frankmag.ca,https://mediabiasfactcheck.com/frank-mag/,LOW,center
https://www.ire.org/,ire.org,http://mediabiasfactcheck.com/investigative-reporters-and-editors/,HIGH,center
http://www.thedailybeast.com/,thedailybeast.com,http://mediabiasfactcheck.com/daily-beast/,HIGH,left
http://carolinapublicpress.org/,carolinapublicpress.org,http://mediabiasfactcheck.com/carolina-public-press/,HIGH,left-center
http://progressivearmy.com,progressivearmy.com,https://mediabiasfactcheck.com/progressive-army/,HIGH,left
http://democraticmoms.com/,democraticmoms.com,http://mediabiasfactcheck.com/democratic-moms/,LOW,extreme-left
http://themoderatevoice.com/,themoderatevoice.com,http://mediabiasfactcheck.com/the-moderate-voice/,HIGH,center
https://www.mnn.com,mnn.com,https://mediabiasfactcheck.com/mother-nature-network/,HIGH,left-center
http://www.rockcitytimes.com/,rockcitytimes.com,http://mediabiasfactcheck.com/rock-city-times/,LOW,center
http://en.bbarta24.net/,en.bbarta24.net,http://mediabiasfactcheck.com/bbarta24/,HIGH,center
http://www.irena.org,irena.org,http://mediabiasfactcheck.com/international-renewable-energy-agency-irena/,HIGH,center
http://www.advocate.com/,advocate.com,http://mediabiasfactcheck.com/advocate/,HIGH,left
http://biggovernment.news/index.html,biggovernment.news,http://mediabiasfactcheck.com/big-government-news/,MIXED,right
http://qpolitical.com/,qpolitical.com,http://mediabiasfactcheck.com/qpolitical/,LOW,extreme-right
http://www.truthrevolt.org/,truthrevolt.org,http://mediabiasfactcheck.com/truth-revolt/,LOW,extreme-right
http://www.bettergov.org/,bettergov.org,http://mediabiasfactcheck.com/better-government-association/,HIGH,center
https://americanmilitarynews.com,americanmilitarynews.com,https://mediabiasfactcheck.com/american-military-news/,MIXED,right
https://acculturated.com,acculturated.com,https://mediabiasfactcheck.com/acculturated/,HIGH,right
http://freedomoutpost.com/,freedomoutpost.com,http://mediabiasfactcheck.com/freedom-outpost/,LOW,extreme-right
http://theknifemedia.com/,theknifemedia.com,https://mediabiasfactcheck.com/the-knife/,HIGH,center
http://www.reviewjournal.com/,reviewjournal.com,http://mediabiasfactcheck.com/las-vegas-review-journal/,HIGH,right-center
http://wonkette.com/,wonkette.com,http://mediabiasfactcheck.com/wonkette/,MIXED,left
http://www.thegatewaypundit.com/,thegatewaypundit.com,http://mediabiasfactcheck.com/the-gateway-pundit/,LOW,extreme-right
http://www.fpri.org/,fpri.org,http://mediabiasfactcheck.com/foreign-policy-research-institute/,HIGH,right-center
http://madworldnews.com/,madworldnews.com,http://mediabiasfactcheck.com/mad-world-news/,LOW,extreme-right
http://conservativefiringline.com/,conservativefiringline.com,https://mediabiasfactcheck.com/conservative-firing-line/,LOW,extreme-right
http://politicops.com/,politicops.com,http://mediabiasfactcheck.com/newslo/,LOW,center
http://www.derfmagazine.com/,derfmagazine.com,http://mediabiasfactcheck.com/derf-magazine/,LOW,center
https://www.currentaffairs.org/,currentaffairs.org,http://mediabiasfactcheck.com/current-affairs-magazine/,HIGH,left
http://defiantamerica.com/,defiantamerica.com,https://mediabiasfactcheck.com/defiant-america/,LOW,extreme-right
http://www.rollcall.com/,rollcall.com,http://mediabiasfactcheck.com/roll-call/,HIGH,center
https://teddystick.com/,teddystick.com,http://mediabiasfactcheck.com/teddy-stick/,LOW,extreme-right
https://sandiegofreepress.org/,sandiegofreepress.org,https://mediabiasfactcheck.com/san-diego-free-press/,HIGH,left-center
http://therealnews.com/t2/,therealnews.com-t2,http://mediabiasfactcheck.com/real-news-network/,HIGH,left-center
http://www.nationofchange.org/,nationofchange.org,http://mediabiasfactcheck.com/nation-of-change/,MIXED,left
https://ricochet.com,ricochet.com,https://mediabiasfactcheck.com/richochet/,MIXED,right
http://www.citizen-times.com/,citizen-times.com,http://mediabiasfactcheck.com/asheville-citizen-times/,HIGH,left-center
http://waterfordwhispersnews.com/,waterfordwhispersnews.com,http://mediabiasfactcheck.com/waterford-whispers-news/,LOW,center
http://www.aim.org/,aim.org,http://mediabiasfactcheck.com/accuracy-in-media-aim/,MIXED,right
http://www.upi.com/,upi.com,http://mediabiasfactcheck.com/united-press-international-upi/,HIGH,center
https://thevarsity.ca/,thevarsity.ca,https://mediabiasfactcheck.com/the-varsity/,HIGH,left-center
https://thetab.com/,thetab.com,http://mediabiasfactcheck.com/the-tab/,HIGH,left-center
http://www.shareably.net/,shareably.net,https://mediabiasfactcheck.com/shareably/,HIGH,center
http://www.saudigazette.com.sa,saudigazette.com.sa,https://mediabiasfactcheck.com/saudi-gazette/,HIGH,left-center
http://www.opposingviews.com/,opposingviews.com,http://mediabiasfactcheck.com/opposing-views/,HIGH,left-center
http://listverse.com/,listverse.com,http://mediabiasfactcheck.com/listverse/,HIGH,center
http://www.theaustralian.com.au/,theaustralian.com.au,http://mediabiasfactcheck.com/the-australian/,HIGH,right-center
http://www.oregonlive.com/#/0,oregonlive.com-#-0,http://mediabiasfactcheck.com/oregonian/,HIGH,right-center
http://washingtonpress.com,washingtonpress.com,https://mediabiasfactcheck.com/washington-press/,MIXED,left
http://news.abs-cbn.com/,news.abs-cbn.com,https://mediabiasfactcheck.com/abs-cbn-news/,HIGH,center
http://www.hangthebankers.com/,hangthebankers.com,http://mediabiasfactcheck.com/hang-the-bankers/,LOW,extreme-right
http://www.nationalnewswatch.com/,nationalnewswatch.com,http://mediabiasfactcheck.com/national-newswatch/,HIGH,left-center
http://duhprogressive.com/,duhprogressive.com,https://mediabiasfactcheck.com/duh-progressive/,LOW,center
https://dutchreview.com/,dutchreview.com,https://mediabiasfactcheck.com/dutch-review/,MIXED,left-center
https://www.healthline.com/,healthline.com,https://mediabiasfactcheck.com/healthline/,HIGH,center
http://watchdog.org/,watchdog.org,http://mediabiasfactcheck.com/watchdog-org/,MIXED,right-center
http://spectator.org/,spectator.org,http://mediabiasfactcheck.com/american-spectator/,HIGH,right
https://www.alaraby.co.uk/english,alaraby.co.uk,https://mediabiasfactcheck.com/the-new-arab/,HIGH,left-center
http://journalstar.com/,journalstar.com,https://mediabiasfactcheck.com/lincoln-journal-star/,HIGH,center
https://this.org/,this.org,http://mediabiasfactcheck.com/this-magazine/,HIGH,left
https://www.ced.org/,ced.org,http://mediabiasfactcheck.com/committee-for-economic-development/,HIGH,center
http://www.rfa.org/english/,rfa.org-english,http://mediabiasfactcheck.com/radio-free-asia/,HIGH,left-center
http://filmingcops.com/,filmingcops.com,http://mediabiasfactcheck.com/filming-cops/,HIGH,left
https://stonecoldtruth.com/,stonecoldtruth.com,https://mediabiasfactcheck.com/stone-cold-truth/,LOW,extreme-right
http://spiked-online.com/,spiked-online.com,http://mediabiasfactcheck.com/spiked-magazine/,MIXED,right
http://meanlefthook.com/,meanlefthook.com,http://mediabiasfactcheck.com/mean-left-hook/,MIXED,left
http://dcwhispers.com/,dcwhispers.com,https://mediabiasfactcheck.com/dc-whispers/,MIXED,right
http://www.plymouthpatriotpost.com/,plymouthpatriotpost.com,http://mediabiasfactcheck.com/plymouth-patriot-post/,LOW,extreme-right
https://extranewsfeed.com,extranewsfeed.com,https://mediabiasfactcheck.com/extranewsfeed/,MIXED,left
http://dailycaller.com/,dailycaller.com,http://mediabiasfactcheck.com/daily-caller/,MIXED,right
https://bitchmedia.org/,bitchmedia.org,http://mediabiasfactcheck.com/bitch-media/,HIGH,left
http://www.colddeadhands.us/,colddeadhands.us,http://mediabiasfactcheck.com/cold-dead-hands/,MIXED,right
http://campaignforliberty.org/,campaignforliberty.org,https://mediabiasfactcheck.com/campaign-for-liberty/,MIXED,right-center
https://remnantnewspaper.com,remnantnewspaper.com,https://mediabiasfactcheck.com/the-remnant-magazine/,LOW,extreme-right
http://guardianlv.com/,guardianlv.com,http://mediabiasfactcheck.com/guardian-liberty-voice/,HIGH,left
http://unclesamsmisguidedchildren.com/,unclesamsmisguidedchildren.com,http://mediabiasfactcheck.com/uncle-sams-misguided-children/,LOW,extreme-right
https://www.thewrap.com,thewrap.com,https://mediabiasfactcheck.com/thewrap/,MIXED,center
https://www.yahoo.com/news/?ref=gs,yahoo.com-news-?ref=gs,http://mediabiasfactcheck.com/yahoo-news/,MIXED,left-center
http://www.cnn.com/,cnn.com,http://mediabiasfactcheck.com/cnn/,MIXED,left
https://ageofshitlords.com/,ageofshitlords.com,http://mediabiasfactcheck.com/age-of-shitlords/,LOW,right
http://undergroundjournalist.org/,undergroundjournalist.org,https://mediabiasfactcheck.com/underground-journalist/,LOW,extreme-left
http://viraltitle.com,viraltitle.com,https://mediabiasfactcheck.com/viral-title/,MIXED,left
http://www.courant.com/,courant.com,http://mediabiasfactcheck.com/the-hartford-courant/,HIGH,left-center
http://nottnews.com/,nottnews.com,https://mediabiasfactcheck.com/nottnews/,LOW,center
http://www.lifezette.com/,lifezette.com,http://mediabiasfactcheck.com/lifezette/,MIXED,right
http://www.restoreamericanglory.com/,restoreamericanglory.com,https://mediabiasfactcheck.com/restore-american-glory/,HIGH,right
https://mises.org/,mises.org,http://mediabiasfactcheck.com/mises-daily/,MIXED,right-center
http://www.newsy.com/,newsy.com,http://mediabiasfactcheck.com/newsy/,HIGH,left-center
http://circa.com/,circa.com,http://mediabiasfactcheck.com/circa-news/,HIGH,right-center
http://www.pantagraph.com/,pantagraph.com,https://mediabiasfactcheck.com/the-pantagraph/,HIGH,center
http://www.liberalmountain.com/,liberalmountain.com,https://mediabiasfactcheck.com/liberal-mountain/,HIGH,left-center
http://jointcenter.org/,jointcenter.org,http://mediabiasfactcheck.com/joint-center-for-political-and-economic-studies/,HIGH,left-center
http://www.journalnow.com/,journalnow.com,http://mediabiasfactcheck.com/winston-salem-journal/,HIGH,right-center
http://cityandstateny.com/,cityandstateny.com,http://mediabiasfactcheck.com/city-and-state-new-york/,HIGH,center
http://www.teapartypatriots.org/,teapartypatriots.org,http://mediabiasfactcheck.com/tea-party-patriots/,HIGH,right
http://historynewsnetwork.org/,historynewsnetwork.org,http://mediabiasfactcheck.com/history-news-network/,HIGH,left-center
http://defund.com/,defund.com,https://mediabiasfactcheck.com/defund-com/,LOW,extreme-right
http://people.com/politics/,people.com-politics,http://mediabiasfactcheck.com/people-magazine/,HIGH,left
http://www.oann.com/,oann.com,http://mediabiasfactcheck.com/one-america-news-network/,MIXED,right
https://zcomm.org/zmag/,zcomm.org-zmag,http://mediabiasfactcheck.com/z-magazine/,HIGH,left
http://theblacksphere.net/,theblacksphere.net,http://mediabiasfactcheck.com/the-blacksphere-kevin-jackson/,MIXED,right
https://stocknewsusa.com,stocknewsusa.com,http://mediabiasfactcheck.com/stock-news-usa/,HIGH,center
http://www.cctv-america.com/,cctv-america.com,http://mediabiasfactcheck.com/cctv-america/,HIGH,left-center
http://www.hoover.org/,hoover.org,http://mediabiasfactcheck.com/hoover-institution/,MIXED,right-center
http://www.learnliberty.org/,learnliberty.org,http://mediabiasfactcheck.com/learn-liberty/,HIGH,right-center
http://www.freepress.net/,freepress.net,http://mediabiasfactcheck.com/free-press/,HIGH,left-center
https://www.ciponline.org/,ciponline.org,http://mediabiasfactcheck.com/center-for-international-policy/,HIGH,left-center
http://www.ifyouonlynews.com/,ifyouonlynews.com,http://mediabiasfactcheck.com/if-you-only-news/,LOW,extreme-left
https://www.thenews.com.pk/,thenews.com.pk,https://mediabiasfactcheck.com/the-news-international/,HIGH,center
https://www.wikitribune.com,wikitribune.com,https://mediabiasfactcheck.com/wikitribune/,HIGH,center
https://www.earthmagazine.org/,earthmagazine.org,http://mediabiasfactcheck.com/earth-magazine/,HIGH,center
http://news.trust.org/,news.trust.org,http://mediabiasfactcheck.com/thomson-reuters-foundation/,HIGH,left-center
https://www.libertynation.com,libertynation.com,https://mediabiasfactcheck.com/liberty-nation/,HIGH,right
http://www.eagletribune.com/,eagletribune.com,http://mediabiasfactcheck.com/eagle-tribune/,HIGH,center
http://russia-insider.com/en,russia-insider.com-en,http://mediabiasfactcheck.com/russia-insider/,MIXED,right-center
http://alphanewsmn.com/,alphanewsmn.com,https://mediabiasfactcheck.com/alpha-news/,MIXED,right
http://www.nola.com/#/0,nola.com-#-0,http://mediabiasfactcheck.com/the-times-picayune/,HIGH,left-center
http://www.alhayat.com/,alhayat.com,https://mediabiasfactcheck.com/al-hayat/,HIGH,left-center
http://www.roanoke.com/,roanoke.com,http://mediabiasfactcheck.com/roanoke-times/,HIGH,left-center
http://louderwithcrowder.com/,louderwithcrowder.com,http://mediabiasfactcheck.com/louder-with-crowder/,MIXED,right
https://www.theodysseyonline.com,theodysseyonline.com,https://mediabiasfactcheck.com/the-odyssey-online/,MIXED,left-center
https://whowhatwhy.org/,whowhatwhy.org,https://mediabiasfactcheck.com/who-what-why/,MIXED,left
http://www.twincities.com/,twincities.com,https://mediabiasfactcheck.com/st-paul-pioneer-press/,HIGH,left-center
http://www.politico.com/,politico.com,http://mediabiasfactcheck.com/politico/,HIGH,left-center
https://knightstemplarinternational.com/,knightstemplarinternational.com,https://mediabiasfactcheck.com/knights-templar-international/,LOW,extreme-right
http://chronicle.su/,chronicle.su,http://mediabiasfactcheck.com/internet-chronicle/,LOW,center
http://www.columbiadailyherald.com/,columbiadailyherald.com,https://mediabiasfactcheck.com/columbia-daily-herald/,HIGH,right-center
https://americanlookout.com/,americanlookout.com,http://mediabiasfactcheck.com/american-lookout/,LOW,extreme-right
http://www.investors.com/,investors.com,http://mediabiasfactcheck.com/investors-business-daily/,MIXED,right-center
http://www.cnsnews.com/,cnsnews.com,http://mediabiasfactcheck.com/cns-news/,MIXED,right
https://www.thetimesherald.com,thetimesherald.com,https://mediabiasfactcheck.com/the-times-herald-port-huron/,HIGH,right-center
http://ipolitics.ca/,ipolitics.ca,http://mediabiasfactcheck.com/ipolitics/,HIGH,left-center
http://religionnews.com,religionnews.com,https://mediabiasfactcheck.com/religion-news-service-rns/,HIGH,left-center
http://politicslive.net/,politicslive.net,https://mediabiasfactcheck.com/politics-live/,LOW,extreme-right
https://www.marxist.com/,marxist.com,https://mediabiasfactcheck.com/in-defence-of-marxism/,HIGH,left
http://www.interpretermag.com/,interpretermag.com,http://mediabiasfactcheck.com/the-interpreter-magazine/,HIGH,left-center
https://www.unwatch.org,unwatch.org,https://mediabiasfactcheck.com/un-watch/,MIXED,right
http://townhall.com/,townhall.com,http://mediabiasfactcheck.com/townhall/,MIXED,right
https://pjmedia.com/,pjmedia.com,http://mediabiasfactcheck.com/pj-media/,MIXED,right
https://baptistnews.com/,baptistnews.com,http://mediabiasfactcheck.com/baptist-news-global/,HIGH,left-center
http://www.duffelblog.com/,duffelblog.com,https://mediabiasfactcheck.com/duffel-blog/,LOW,center
http://usadosenews.com/,usadosenews.com,http://mediabiasfactcheck.com/usa-dose-news/,LOW,extreme-right
http://www.omaha.com/,omaha.com,http://mediabiasfactcheck.com/omaha-world-herald/,HIGH,right-center
http://economictimes.indiatimes.com/,economictimes.indiatimes.com,http://mediabiasfactcheck.com/the-economic-times/,HIGH,left-center
https://www.ndtv.com/,ndtv.com,https://mediabiasfactcheck.com/ndtv/,HIGH,left-center
https://lifehacker.com/,lifehacker.com,https://mediabiasfactcheck.com/lifehacker/,HIGH,left-center
http://www.mlive.com/,mlive.com,https://mediabiasfactcheck.com/mlive-michigan-booth-newspapers/,HIGH,center
http://www.nationalmemo.com/,nationalmemo.com,http://mediabiasfactcheck.com/the-national-memo/,HIGH,left
http://projectveritas.com/,projectveritas.com,http://mediabiasfactcheck.com/project-veritas/,MIXED,right
http://taxfoundation.org/,taxfoundation.org,http://mediabiasfactcheck.com/tax-foundation/,HIGH,right-center
http://www.govexec.com/,govexec.com,http://mediabiasfactcheck.com/government-executive/,HIGH,center
https://www.insidephilanthropy.com,insidephilanthropy.com,https://mediabiasfactcheck.com/inside-philanthropy/,HIGH,left-center
http://www.thejakartapost.com/,thejakartapost.com,http://mediabiasfactcheck.com/the-jakarta-post/,HIGH,center
https://conservative101.com/,conservative101.com,http://mediabiasfactcheck.com/conservative-101/,LOW,extreme-right
http://allnewspipeline.com/,allnewspipeline.com,http://mediabiasfactcheck.com/all-news-pipeline/,LOW,extreme-right
http://www.washingtonexaminer.com/,washingtonexaminer.com,http://mediabiasfactcheck.com/washington-examiner/,HIGH,right-center
http://www.seattletimes.com/,seattletimes.com,http://mediabiasfactcheck.com/seattle-times/,HIGH,left-center
https://amgreatness.com,amgreatness.com,https://mediabiasfactcheck.com/american-greatness/,HIGH,right-center
http://ibleedredwhiteblue.com/,ibleedredwhiteblue.com,https://mediabiasfactcheck.com/bleed-red-white-blue/,MIXED,right
http://sonsoflibertymedia.com,sonsoflibertymedia.com,https://mediabiasfactcheck.com/sons-liberty-media/,LOW,extreme-right
http://www.cbsnews.com/,cbsnews.com,http://mediabiasfactcheck.com/cbs-news/,HIGH,left-center
http://www.afr.com/,afr.com,http://mediabiasfactcheck.com/the-australian-financial-review/,HIGH,center
http://chicago.suntimes.com/,chicago.suntimes.com,http://mediabiasfactcheck.com/chicago-sun-times/,HIGH,left-center
http://www.couriermail.com.au/,couriermail.com.au,http://mediabiasfactcheck.com/the-courier-mail/,HIGH,right-center
http://globalnews.ca/,globalnews.ca,http://mediabiasfactcheck.com/global-news/,HIGH,left-center
https://www.americanprogress.org/,americanprogress.org,http://mediabiasfactcheck.com/center-for-american-progress/,HIGH,left
https://nationalvanguard.org/,nationalvanguard.org,https://mediabiasfactcheck.com/national-vanguard/,LOW,extreme-right
http://www.theamericanconservative.com/,theamericanconservative.com,http://mediabiasfactcheck.com/the-american-conservative/,HIGH,right-center
http://eaglerising.com/,eaglerising.com,http://mediabiasfactcheck.com/eagle-rising/,LOW,extreme-right
http://erlc.com/,erlc.com,https://mediabiasfactcheck.com/ethics-religious-liberty-commission-erlc/,MIXED,right
https://www.defendevropa.org,defendevropa.org,https://mediabiasfactcheck.com/defend-europa/,LOW,extreme-right
http://www.yesmagazine.org/,yesmagazine.org,https://mediabiasfactcheck.com/yes-magazine/,HIGH,left
http://stimson.org/,stimson.org,http://mediabiasfactcheck.com/stimson-center/,HIGH,center
http://www.peacock-panache.com,peacock-panache.com,https://mediabiasfactcheck.com/peacock-panache/,HIGH,left
http://host.madison.com/wsj/,host.madison.com-wsj,https://mediabiasfactcheck.com/wisconsin-state-journal/,HIGH,center
http://upr.org,upr.org,https://mediabiasfactcheck.com/utah-public-radio-upr/,HIGH,left-center
http://uproxx.com/,uproxx.com,http://mediabiasfactcheck.com/uproxx/,HIGH,left
http://sputniknews.com/,sputniknews.com,http://mediabiasfactcheck.com/sputnik-news/,MIXED,right-center
http://wn.com/,wn.com,http://mediabiasfactcheck.com/world-news/,HIGH,center
http://modernliberals.com/,modernliberals.com,http://mediabiasfactcheck.com/modern-liberals/,MIXED,left
http://earthfirstjournal.org/,earthfirstjournal.org,http://mediabiasfactcheck.com/earth-first-journal/,MIXED,left
http://www.libertyheadlines.com/,libertyheadlines.com,https://mediabiasfactcheck.com/liberty-headlines/,MIXED,right
https://freetelegraph.com/,freetelegraph.com,https://mediabiasfactcheck.com/the-free-telegraph/,LOW,right
http://dandygoat.com/,dandygoat.com,http://mediabiasfactcheck.com/the-dandy-goat/,LOW,center
http://www.conservapedia.com/Main_Page,conservapedia.com-Main_Page,http://mediabiasfactcheck.com/conservapedia/,LOW,extreme-right
http://www.strategic-culture.org/,strategic-culture.org,http://mediabiasfactcheck.com/strategic-culture-foundation/,HIGH,right-center
http://www.resourcegovernance.org/,resourcegovernance.org,http://mediabiasfactcheck.com/natural-resource-governance-institute/,HIGH,left-center
http://theamericanmirror.com/,theamericanmirror.com,http://mediabiasfactcheck.com/the-american-mirror/,LOW,extreme-right
https://www.jacobinmag.com/,jacobinmag.com,http://mediabiasfactcheck.com/jacobin/,HIGH,left
http://www.ruthinstitute.org,ruthinstitute.org,https://mediabiasfactcheck.com/ruth-institute/,LOW,extreme-right
http://proudemocrat.com/,proudemocrat.com,http://mediabiasfactcheck.com/proud-democrat/,MIXED,left
http://fmobserver.com/,fmobserver.com,http://mediabiasfactcheck.com/fm-observer/,LOW,center
http://www.betootaadvocate.com,betootaadvocate.com,https://mediabiasfactcheck.com/the-betoota-advocate/,LOW,center
http://www.dailyrecord.co.uk/,dailyrecord.co.uk,https://mediabiasfactcheck.com/daily-record-scotland/,MIXED,left
http://discovermagazine.com/,discovermagazine.com,http://mediabiasfactcheck.com/discover-magazine/,HIGH,center
http://talkingpointsmemo.com/,talkingpointsmemo.com,http://mediabiasfactcheck.com/talking-points-memo/,HIGH,left
http://www.birminghammail.co.uk,birminghammail.co.uk,https://mediabiasfactcheck.com/birmingham-mail/,MIXED,left-center
https://americanconsequences.com,americanconsequences.com,https://mediabiasfactcheck.com/american-consequences/,MIXED,right
http://sonorannews.com/,sonorannews.com,https://mediabiasfactcheck.com/sonoran-news/,MIXED,right
http://mentalfloss.com/,mentalfloss.com,http://mediabiasfactcheck.com/mental-floss/,HIGH,center
http://thefifthcolumnnews.com/,thefifthcolumnnews.com,http://mediabiasfactcheck.com/fifth-column-news/,MIXED,left-center
http://www.informationliberation.com/,informationliberation.com,http://mediabiasfactcheck.com/information-liberation/,LOW,extreme-right
https://www.dcreport.org/,dcreport.org,http://mediabiasfactcheck.com/dcreport-org/,HIGH,left-center
https://www.autostraddle.com/,autostraddle.com,https://mediabiasfactcheck.com/autostraddle/,HIGH,left
https://www.jns.org,jns.org,https://mediabiasfactcheck.com/jewish-news-syndicate-jns/,HIGH,right-center
http://wgntv.com/,wgntv.com,http://mediabiasfactcheck.com/wgn-news/,HIGH,left-center
https://bearingarms.com/,bearingarms.com,https://mediabiasfactcheck.com/bearing-arms/,MIXED,right
http://americantruthseekers.com,americantruthseekers.com,https://mediabiasfactcheck.com/american-truth-seekers/,LOW,extreme-right
http://themillenniumreport.com,themillenniumreport.com,https://mediabiasfactcheck.com/the-millennium-report/,LOW,extreme-right
http://knoxreport.com/,knoxreport.com,http://mediabiasfactcheck.com/knox-report/,MIXED,right
http://huzlers.com/,huzlers.com,https://mediabiasfactcheck.com/huzlers/,LOW,center
https://mediaequalizer.com/,mediaequalizer.com,https://mediabiasfactcheck.com/media-equalizer/,MIXED,right
http://www.thecanary.co/,thecanary.co,http://mediabiasfactcheck.com/the-canary-uk/,HIGH,left
http://www.westernjournalism.com/,westernjournalism.com,http://mediabiasfactcheck.com/western-journalism/,MIXED,right
http://www.workers.org/,workers.org,https://mediabiasfactcheck.com/workers-world/,MIXED,left
http://www.globalintegrity.org/,globalintegrity.org,http://mediabiasfactcheck.com/global-integrity/,HIGH,center
http://harddawn.com/,harddawn.com,http://mediabiasfactcheck.com/hard-dawn/,LOW,center
https://fedsoc.org/,fedsoc.org,https://mediabiasfactcheck.com/federalist-society/,MIXED,right
http://politichicks.com/,politichicks.com,http://mediabiasfactcheck.com/politichicks/,MIXED,right
http://www.nextavenue.org/,nextavenue.org,http://mediabiasfactcheck.com/next-avenue/,HIGH,center
http://www.rappler.com/,rappler.com,http://mediabiasfactcheck.com/rappler/,MIXED,left
http://oppositionreport.com,oppositionreport.com,http://mediabiasfactcheck.com/opposition-report/,LOW,extreme-left
http://www.ejinsight.com/,ejinsight.com,https://mediabiasfactcheck.com/ej-insight-eji/,HIGH,center
http://factbox.tv/,factbox.tv,https://mediabiasfactcheck.com/factbox-tv/,HIGH,left-center
https://www.avoiceformen.com/,avoiceformen.com,http://mediabiasfactcheck.com/a-voice-for-men/,LOW,extreme-right
http://christwire.org/,christwire.org,http://mediabiasfactcheck.com/christwire/,LOW,center
http://www.futureinamerica.com/news,futureinamerica.com-news,http://mediabiasfactcheck.com/future-in-america/,MIXED,right
http://newcenturytimes.com/,newcenturytimes.com,http://mediabiasfactcheck.com/new-century-times/,LOW,extreme-left
http://chaser.com.au,chaser.com.au,https://mediabiasfactcheck.com/the-chaser/,LOW,center
http://www.financialpost.com/,financialpost.com,http://mediabiasfactcheck.com/financial-post/,HIGH,right-center
http://libertyhangout.org/,libertyhangout.org,http://mediabiasfactcheck.com/liberty-hangout/,MIXED,right
http://www.newsday.com/,newsday.com,http://mediabiasfactcheck.com/newsday/,HIGH,left-center
https://www.psychologytoday.com/,psychologytoday.com,http://mediabiasfactcheck.com/psychology-today/,HIGH,center
https://consortiumnews.com/,consortiumnews.com,http://mediabiasfactcheck.com/consortium-news/,HIGH,center
http://usainfront.com,usainfront.com,https://mediabiasfactcheck.com/usa-in-front/,LOW,extreme-right
http://www.conservativehq.com/,conservativehq.com,http://mediabiasfactcheck.com/conservative-hq/,MIXED,right
http://rinf.com,rinf.com,https://mediabiasfactcheck.com/rinf/,LOW,extreme-right
http://www.conservativedailynews.com/,conservativedailynews.com,http://mediabiasfactcheck.com/conservative-daily-news/,MIXED,right
https://capitalresearch.org/,capitalresearch.org,https://mediabiasfactcheck.com/capital-research-center/,MIXED,right
